0.9514408692,formation,man_132,132,0,23.0990579171,woman_375,375,1,15.0000883076
0.9674934927,formation,man_65,65,0,24.7915042900,woman_309,309,1,26.7179591392
1.0000000000,syncrefyear,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
1.0000000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
1.0090496870,formation,man_194,194,0,28.1039383099,woman_271,271,1,20.9619757985
1.0344209004,conception,man_65,65,0,24.8584316977,woman_309,309,1,26.7848865470
1.0432976278,formation,man_73,73,0,26.8084744375,woman_310,310,1,21.7310785418
1.0473934509,debut,man_4,4,0,15.0000000000,(none),-1,-1,-1.0000000000
1.0553945132,formation,man_54,54,0,61.0804574753,woman_203,203,1,50.2781631611
1.0805947552,formation,man_13,13,0,25.6709314658,woman_340,340,1,17.6535075403
1.1046696506,dissolution,man_120,120,0,30.1805691543,woman_341,341,1,27.9988634492
1.1046696506,(relationshipended),man_120,120,0,30.1805691543,woman_341,341,1,27.9988634492,formationtime,0.0000277050,relationage,1.1046419456
1.1047452850,formation,man_120,120,0,30.1806447887,woman_341,341,1,27.9989390836
1.1186094119,debut,man_139,139,0,15.0000000000,(none),-1,-1,-1.0000000000
1.2173713798,formation,man_158,158,0,28.3862878620,woman_356,356,1,17.5599189649
1.2500000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
1.2519228112,debut,man_19,19,0,15.0000000000,(none),-1,-1,-1.0000000000
1.2962925655,formation,man_39,39,0,19.3630485961,woman_367,367,1,17.1029041401
1.3032753935,debut,man_117,117,0,15.0000000000,(none),-1,-1,-1.0000000000
1.3248839173,formation,man_56,56,0,25.1691034086,woman_249,249,1,24.7346689628
1.3867089449,formation,man_177,177,0,34.5133575359,woman_306,306,1,25.1803768319
1.4077432606,debut,woman_219,219,1,15.0000000000,(none),-1,-1,-1.0000000000
1.4792777381,normalmortality,woman_224,224,1,81.7641133393,(none),-1,-1,-1.0000000000
1.4829247511,conception,man_177,177,0,34.6095733421,woman_306,306,1,25.2765926381
1.4982282065,normalmortality,man_146,146,0,47.9313982706,(none),-1,-1,-1.0000000000
1.5000000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
1.5038970511,formation,man_73,73,0,27.2690738608,woman_277,277,1,20.1317273047
1.5124384692,dissolution,man_94,94,0,16.3140578931,woman_228,228,1,15.6252978343
1.5124384692,(relationshipended),man_94,94,0,16.3140578931,woman_228,228,1,15.6252978343,formationtime,0.8929116462,relationage,0.6195268231
1.5239264689,debut,woman_278,278,1,15.0000000000,(none),-1,-1,-1.0000000000
1.6799915186,debut,man_156,156,0,15.0000000000,(none),-1,-1,-1.0000000000
1.6973262986,debut,man_166,166,0,15.0000000000,(none),-1,-1,-1.0000000000
1.7167145590,formation,man_56,56,0,25.5609340503,woman_310,310,1,22.4044954730
1.7412271692,conception,man_195,195,0,41.8611524594,woman_394,394,1,30.0611366652
1.7496755149,formation,man_51,51,0,23.2104203271,woman_278,278,1,15.2257490460
1.7500000000,periodiclogging,(none),-1,-1,-1.0000000000,(none),-1,-1,-1.0000000000
1.7560312477,formation,man_119,119,0,16.0378240315,woman_319,319,1,16.8065735029
1.7686674758,birth,woman_309,309,1,27.5191331223,(none),-1,-1,-1.0000000000
1.7686674758,(childborn),woman_401,401,1,0.0000000000,(none),-1,-1,-1.0000000000
1.7965739246,debut,man_67,67,0,15.0000000000,(none),-1,-1,-1.0000000000
1.8146993107,formation,man_169,169,0,16.2499131371,woman_228,228,1,15.9275586757
1.8402518404,formation,man_34,34,0,69.2746243458,woman_261,261,1,51.3485218862
1.8797310941,conception,man_84,84,0,41.5889805022,woman_355,355,1,33.9379817496
1.8881644088,debut,woman_256,256,1,15.0000000000,(none),-1,-1,-1.0000000000
1.9044609706,debut,woman_327,327,1,15.0000000000,(none),-1,-1,-1.0000000000
1.9069823788,formation,man_132,132,0,24.0545994267,woman_327,327,1,15.0025214082
1.9131380875,formation,man_129,129,0,18.5371406062,woman_228,228,1,16.0259974526
1.9168151733,formation,man_11,11,0,20.1189023450,woman_327,327,1,15.0123542027
1.9175935592,formation,man_169,169,0,16.3528073856,woman_219,219,1,15.5098502986
