"ID","Gender","TOB","TOD","IDF","IDM","TODebut","FormEag","FormEagMSM","InfectTime","InfectOrigID","InfectType","log10SPVL","TreatTime","XCoord","YCoord","AIDSDeath","HSV2InfectTime","HSV2InfectOriginID","CD4atInfection","CD4atDeath"
632,0,27.3358315973,       inf,102,262,42.3358315973,270.9795853757,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
638,0,27.9434634182,       inf,79,297,42.9434634182,66.0139594784,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
645,0,28.4947809344,       inf,456,442,43.4947809344,32.7740777891,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1088,0,66.1031981342,       inf,632,622,       inf,48.0027488032,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
658,0,29.1967334372,       inf,136,376,44.1967334372,13.3235617157,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
659,0,29.4114859869,       inf,488,496,44.4114859869,174.4449475827,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
660,0,29.4302208712,       inf,80,279,44.4302208712,18.1907760800,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
661,0,29.4520616182,       inf,158,403,44.4520616182,52.3114369863,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
663,0,29.6714107356,       inf,189,346,44.6714107356,56.2988830252,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
664,0,29.8011909517,       inf,8,312,44.8011909517,83.9255331346,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
666,0,29.8935949236,       inf,61,222,44.8935949236,61.4107550121,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
669,0,30.0081124787,       inf,28,441,45.0081124787,7.9928415994,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
682,0,31.3610125868,       inf,121,312,46.3610125868,205.3232236235,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
701,0,33.0242851565,       inf,5,343,48.0242851565,81.4325781057,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
703,0,33.1650683275,       inf,100,352,48.1650683275,36.1425295783,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
705,0,33.3006303338,       inf,142,296,48.3006303338,1.7971852256,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
748,0,37.0975831425,       inf,196,403,52.0975831425,8.1141817459,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
752,0,37.4592260183,       inf,10,274,52.4592260183,87.3930025343,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
754,0,37.6935637720,       inf,147,424,52.6935637720,85.2381094880,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
755,0,37.8853750428,       inf,41,313,52.8853750428,15.3728877127,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
757,0,38.0661331196,       inf,5,331,53.0661331196,7.8168595545,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
759,0,38.1395705925,       inf,535,577,53.1395705925,43.0449585668,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
760,0,38.1856862306,       inf,142,272,53.1856862306,186.2341324064,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
763,0,38.8908836950,       inf,198,236,53.8908836950,52.4091109402,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
765,0,38.9355183485,       inf,167,424,53.9355183485,2.2615837693,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
766,0,38.9373702342,       inf,414,457,53.9373702342,20.6301112983,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
786,0,40.3380613968,       inf,80,207,55.3380613968,4.8841159374,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
787,0,40.3998419954,       inf,483,465,55.3998419954,22.3470805530,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
788,0,40.4538625901,       inf,548,592,55.4538625901,82.6826988597,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
789,0,40.5964290031,       inf,196,444,55.5964290031,1.0530285884,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
790,0,40.6201625681,       inf,518,567,55.6201625681,13.3235327501,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
843,0,45.9473650789,       inf,556,587,60.9473650789,29.3087928580,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
844,0,46.0033494911,       inf,191,372,61.0033494911,28.1480365523,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
845,0,46.0356628751,       inf,126,377,61.0356628751,10.4149644034,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
849,0,46.2009398630,       inf,99,274,61.2009398630,4.5218790438,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
850,0,46.2051993515,       inf,146,237,61.2051993515,1.3582605511,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
851,0,46.2461915549,       inf,596,575,61.2461915549,18.0077813662,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
918,0,53.0025761159,       inf,50,250,68.0025761159,10.8211364034,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
919,0,53.0528792750,       inf,21,413,68.0528792750,125.5977792230,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
921,0,53.1974134870,       inf,536,622,68.1974134870,45.2980081145,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
923,0,53.2946764102,       inf,632,675,68.2946764102,37.3915789844,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
925,0,53.4219318133,       inf,89,430,68.4219318133,1.7622518328,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
944,0,55.4077999572,       inf,110,239,70.4077999572,122.9991002075,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
945,0,55.4766910357,       inf,50,412,70.4766910357,26.5645896283,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
957,0,56.3639586160,       inf,518,567,       inf,62.0576699373,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
958,0,56.3927690552,       inf,536,519,       inf,2.9726535413,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
959,0,56.4841190836,       inf,153,424,       inf,0.5523407566,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
960,0,56.6286933116,       inf,507,569,       inf,2.4402236587,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
979,0,58.2393437847,       inf,671,690,       inf,26.7726027009,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
982,0,58.4413713174,       inf,505,609,       inf,44.5858601389,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
983,0,58.4834864065,       inf,156,425,       inf,1.7815217412,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
995,0,59.4221305567,       inf,499,604,       inf,35.5355035915,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1008,0,60.1777890431,       inf,769,804,       inf,25.3141910287,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1012,0,60.4488469773,       inf,573,674,       inf,285.1780515631,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1016,0,60.8062192899,       inf,615,621,       inf,2.8893460915,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1023,0,61.4318223407,       inf,426,511,       inf,48.6770233460,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1040,0,62.6301829386,       inf,597,711,       inf,42.8749202629,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1041,0,62.8130921606,       inf,696,699,       inf,26.0693960777,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1042,0,62.8302223783,       inf,596,577,       inf,0.7259801389,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1043,0,62.8819539835,       inf,144,214,       inf,4.5115562582,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1047,0,63.1469938816,       inf,499,677,       inf,25.9720320375,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1049,0,63.1558766419,       inf,536,519,       inf,78.8548493995,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1057,0,63.8798436654,       inf,461,500,       inf,7.8964262646,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1058,0,63.9994264747,       inf,625,711,       inf,16.6838676605,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1096,0,66.7807956258,       inf,576,630,       inf,49.3480011281,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1098,0,66.8678993900,       inf,686,758,       inf,26.1858535874,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1100,0,66.9217509046,       inf,570,678,       inf,26.5435460370,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1105,0,67.1471873538,       inf,815,834,       inf,3.6528120314,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1118,0,68.4108630558,       inf,813,820,       inf,4.9689218828,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1152,0,70.8857250828,       inf,793,828,       inf,5.5607502333,0.0000000000,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1138,1,69.7952498637,       inf,555,644,       inf,13.7989723062,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1143,1,70.1061079678,       inf,889,910,       inf,68.1573441224,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1145,1,70.2072150477,       inf,598,595,       inf,6.9114320732,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1139,1,69.7972635572,       inf,864,890,       inf,0.1071175837,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1075,1,64.8286954567,       inf,499,605,       inf,29.6937738692,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1137,1,69.7328329805,       inf,464,511,       inf,20.3193613019,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
895,1,50.2222076734,       inf,50,455,65.2222076734,0.1982951226,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1076,1,64.8602721439,       inf,632,622,       inf,24.5581836804,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
967,1,57.1083139193,       inf,743,728,       inf,5.3217799927,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
511,1,14.8663151789,       inf,19,274,29.8663151789,19.4928288763,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1140,1,69.8525306955,       inf,682,702,       inf,18.1607615851,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
926,1,53.5511887502,       inf,625,712,68.5511887502,10.4634242438,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
728,1,35.2939482612,       inf,141,287,50.2939482612,72.0821729288,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
633,1,27.3847494819,       inf,77,350,42.3847494819,0.0000021107,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
756,1,37.8943290028,       inf,144,268,52.8943290028,60.2165283001,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
675,1,30.5095004144,       inf,192,297,45.5095004144,2.6505126197,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
604,1,25.0277318166,       inf,72,348,40.0277318166,77.6864230744,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
215,1,-2.2399758974,       inf,-1,-1,12.7600241026,0.7420779423,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
567,1,20.5944747450,       inf,79,256,35.5944747450,20.0197042414,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
738,1,36.1041869810,       inf,21,237,51.1041869810,18.2777666079,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
595,1,23.8708044629,       inf,31,292,38.8708044629,11.4985840873,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
341,1,-16.3838471270,       inf,-1,-1,0.0000000000,0.0392688347,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
903,1,50.9936292415,       inf,488,484,65.9936292415,21.1703834986,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
907,1,51.7685509622,       inf,12,230,66.7685509622,20.8589440322,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
690,1,31.8252254219,       inf,184,372,46.8252254219,18.4506453188,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
726,1,34.9376756853,       inf,100,273,49.9376756853,1.3057584762,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
744,1,36.4530615734,       inf,67,458,51.4530615734,0.9752850833,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
702,1,33.0815528604,       inf,196,444,48.0815528604,0.1667840230,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
822,1,44.2386301265,       inf,132,430,59.2386301265,0.0006016252,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
569,1,20.6512138956,       inf,99,350,35.6512138956,6.5906651042,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
350,1,-0.0372425808,       inf,-1,-1,14.9627574192,24.1442552169,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
712,1,33.8660445224,       inf,146,237,48.8660445224,1.0220508642,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
883,1,49.0827935989,       inf,69,239,64.0827935989,1.3317246945,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1004,1,59.8120278911,       inf,481,513,       inf,4.9309196638,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
746,1,36.5704812214,       inf,453,485,51.5704812214,0.1103427749,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
725,1,34.8848013749,       inf,79,324,49.8848013749,17.9501242366,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
758,1,38.0915078289,       inf,414,467,53.0915078289,0.3813337141,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
739,1,36.2052483147,       inf,18,214,51.2052483147,0.2113309201,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1071,1,64.6630697690,       inf,87,350,       inf,0.2186731307,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
577,1,21.8051687098,       inf,168,274,36.8051687098,0.0029973933,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
593,1,23.4080852790,       inf,176,312,38.4080852790,18.5167885678,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1068,1,64.4949732336,       inf,464,511,       inf,9.1659382407,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
544,1,18.5731131916,       inf,78,388,33.5731131916,0.1436728622,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
478,1,11.1520893056,       inf,178,253,26.1520893056,19.4837846367,       nan,59.7470609924,128,1,4.0648093944,60.3208501701,0.0000000000,0.0000000000,-1,       inf,-1,632.4800202473,18.6046728918
747,1,36.6694858097,       inf,164,221,51.6694858097,1.1400357012,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
676,1,30.7165592150,       inf,110,237,45.7165592150,0.6202318165,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
971,1,57.3994681813,       inf,576,621,       inf,6.5528231574,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
820,1,44.1383843099,       inf,491,515,59.1383843099,14.7070908188,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1091,1,66.2902564920,       inf,734,805,       inf,0.0000002240,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
731,1,35.5235186008,       inf,101,205,50.5235186008,14.0327030032,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
715,1,34.0143375773,       inf,148,292,49.0143375773,0.0979097221,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
848,1,46.1573450173,       inf,105,252,61.1573450173,0.0008109720,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
884,1,49.2118496587,       inf,572,656,64.2118496587,4.7017276271,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
832,1,45.2414845135,       inf,596,605,60.2414845135,27.0052928165,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
762,1,38.5221603480,       inf,61,297,53.5221603480,7.7796474831,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
260,1,-10.4738672005,       inf,-1,-1,4.5261327995,1.9657969715,       nan,34.6116483547,71,1,3.8345571243,37.0685434295,0.0000000000,0.0000000000,-1,       inf,-1,658.9586342043,24.4088093396
911,1,52.4124934529,       inf,659,640,67.4124934529,25.8919092528,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1083,1,65.4466718367,       inf,642,676,       inf,1.3620479510,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
622,1,26.6939494309,       inf,169,274,41.6939494309,1.4495209929,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
922,1,53.2261671399,       inf,553,574,68.2261671399,0.1212991067,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
380,1,-4.4138526567,       inf,-1,-1,10.5861473433,32.9153114698,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
655,1,28.9724747283,       inf,73,308,43.9724747283,10.2268241414,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
694,1,32.3261592429,       inf,518,511,47.3261592429,0.0154149495,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
537,1,17.7108009881,       inf,79,274,32.7108009881,0.1212509007,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
571,1,20.9353018345,       inf,149,225,35.9353018345,1.6573421472,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
592,1,23.3070655006,       inf,80,303,38.3070655006,109.0778922986,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
716,1,34.0144555737,       inf,505,512,49.0144555737,0.7830618469,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1053,1,63.4503420360,       inf,529,569,       inf,0.0000434709,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
836,1,45.4518189463,       inf,547,575,60.4518189463,0.2260379207,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
910,1,52.1954586176,       inf,566,630,67.1954586176,0.0102797061,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
980,1,58.2538060582,       inf,773,802,       inf,0.0014045941,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
1115,1,68.1352026218,       inf,771,809,       inf,0.8043384635,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
874,1,48.1828200902,       inf,134,434,63.1828200902,19.9508663141,       nan,       inf,-1,-1,      -inf,       inf,0.0000000000,0.0000000000,-1,       inf,-1,-1.0000000000,-1.0000000000
